article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
2538:034020,2538,034020,2026-07-06T04:14:00+00:00,"두산에너빌리티, 발전기 모니터링 사업 확대","7월 3일 크리에이텍 울산공장에서 진행된 'B-EYES 해외 원전 진출 기념 및 협력을 위한 업무협약식'에서 두산에너빌리티 김덕수 TM설계 담당(오른쪽), 크리에이텍 최태묵 대표이사가 기념사진을 촬영하고 있다....","크리에이텍과 MOU 체결해 해외 원전 시장 진출 가속화 체코 테믈린 원전 발전기 교체공사에 B-EYES 시스템 적용 (사진제공=두산에너빌리티) 7월 3일 크리에이텍 울산공장에서 진행된 'B-EYES 해외 원전 진출 기념 및 협력을 위한 업무협약식'에서 두산에너빌리티 김덕수 TM설계 담당(오른쪽), 크리에이텍 최태묵 대표이사가 기념사진을 촬영하고 있다. (경",https://gukjenews.com/news/articleView.html?idxno=3627374,034020_evt_328,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2535:034020,2535,034020,2026-07-06T04:29:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대",두산에너빌리티 가 발전기 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 낸다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념...,"반도체 중공업 두산에너빌리티, 발전기 모니터링 시스템 사업 확대 발행일 : 2026-07-06 13:28 지면 : 2026-07-07 19면 공유하기 페이스북 X(트위터) 메일 URL 복사 글자크기 설정 작게 보통 크게 지난 3일 크리에이텍 울산공장에서 진행된 'B-EYES 해외 원전 진출 기념 및 협력을 위한 업무협약식'에서 김덕수 두산에너빌리티 TM설계",https://etnews.com/20260706000265,034020_evt_328,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2532:034020,2532,034020,2026-07-06T04:42:00+00:00,"두산에너빌리티, 국내외 발전기 모니터링 시스템 사업 확대 '가속페달'",두산에너빌리티 가 발전기 모니터링 시스템 사업 확대에 가속페달을 밟는다. 두산에너빌리티 는 진동∙소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한...,기자명 박종준 기자 입력 2026.07.06 13:40 SNS 기사보내기 Email Share Scrap Print 본문 글씨 줄이기 본문 글씨 키우기 이 기사를 공유합니다 공동 개발사 크리에이텍과 MOU 체결 두산에너빌리티가 개발한 발전기 브러시 모니터링 시스템 ‘B-EYES’ 이미지.(사진=두산에너빌리티 제공) 두산에너빌리티가 발전기 모니터링 시스템 사,https://getnews.co.kr/news/articleView.html?idxno=874232,034020_evt_328,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2527:034020,2527,034020,2026-07-06T06:03:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대-지역ㅣ한국일보",두산에너빌리티 가 발전기 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티 는 진동∙소음 분야 엔지니어링 기업 크리에이텍 울산공장에서 ‘B-EYES(비아이즈) 해외 원전 진출...,"지난 3일 크리에이텍 울산공장에서 진행된 ‘B-EYES 해외 원전 진출 기념 및 협력을 위한 업무협약식’에서 김덕수(오른쪽) 두산에너빌리티 TM설계 담당, 최태묵 크리에이텍 대표이사가 기념촬영을 하고 있다. 두산에너빌리티 제공 두산에너빌리티가 발전기 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티는 진동∙소음 분야",https://hankookilbo.com/news/article/A2026070609120002731?did=NA,034020_evt_328,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2512:034020,2512,034020,2026-07-06T06:56:00+00:00,[서울데이터랩]마감 직후 인기 검색 종목 20選,"두산에너빌리티 (034020)는 8만 5500원으로 0.81% 하락해 상대적으로 숨 고르기 양상을 보였다. 자동차주는 동반 강세를 나타냈다. 현대차(005380)는 50만 2000원으로 2.03% 상승했고, 기아(000270)는 16만...",경제 증권 [서울데이터랩]마감 직후 인기 검색 종목 20選 정연호 기자 입력 2026-07-06 15:54 수정 기사 읽어주기 다시듣기 글씨 크기 조절 글자크기 설정 닫기 글자크기 설정 시 다른 기사의 본문도 동일하게 적용 됩니다. 프린트 공유하기 공유 페이스북 네이버블로그 엑스 카카오톡 밴드 https://www.seoul.co.kr/news/econom,https://seoul.co.kr/news/economy/securities/2026/07/06/20260706500170?wlog_tag3=naver,034020_evt_346,034020_gold_025,assistant_confirmed,분리: different trading sessions,AI-reviewed reference set,true,,,1,2026-07-06T06:56:00+00:00,2026-07-06T06:56:00+00:00,SU_ffba878c42,1,1,1,1,2026-07-06T06:56:00+00:00,2026-07-06T06:56:00+00:00
2443:034020,2443,034020,2026-07-07T00:36:00+00:00,[서울데이터랩]개장 직후 인기 검색 종목 20選,"이 밖에 삼성전기(009150)(-0.33%), 현대차(005380)(-3.88%), SK스퀘어(402340)(-1.94%), LG전자(066570)(-3.28%), 두산에너빌리티 (034020)(-3.51%)도 일제히 약세를 보였다. 조선·중공업 계열에서는 삼성중공업(010140)이 5.06...",경제 증권 [서울데이터랩]개장 직후 인기 검색 종목 20選 정연호 기자 입력 2026-07-07 09:34 수정 기사 읽어주기 다시듣기 글씨 크기 조절 글자크기 설정 닫기 글자크기 설정 시 다른 기사의 본문도 동일하게 적용 됩니다. 프린트 공유하기 공유 페이스북 네이버블로그 엑스 카카오톡 밴드 https://www.seoul.co.kr/news/econom,https://seoul.co.kr/news/economy/securities/2026/07/07/20260707500031?wlog_tag3=naver,034020_evt_346,034020_gold_026,assistant_confirmed,분리: different trading sessions,AI-reviewed reference set,true,,,1,2026-07-07T00:36:00+00:00,2026-07-07T00:36:00+00:00,SU_db0b962125,1,1,1,1,2026-07-07T00:36:00+00:00,2026-07-07T00:36:00+00:00
2382:034020,2382,034020,2026-07-08T00:13:00+00:00,[서울데이터랩]개장 직후 인기 검색 종목 20選,"한화오션(042660)은 8만6400원으로 3.79% 내렸고, 두산에너빌리티 (034020)는 7만7400원으로 5.15% 하락했다. 삼성중공업(010140)도 2만1950원으로 2.23% 밀렸다. LS ELECTRIC(010120)은 19만2900원으로 6.36% 하락해 전력기기...",경제 증권 [서울데이터랩]개장 직후 인기 검색 종목 20選 정연호 기자 입력 2026-07-08 09:11 수정 기사 읽어주기 다시듣기 글씨 크기 조절 글자크기 설정 닫기 글자크기 설정 시 다른 기사의 본문도 동일하게 적용 됩니다. 프린트 공유하기 공유 페이스북 네이버블로그 엑스 카카오톡 밴드 https://www.seoul.co.kr/news/econom,https://seoul.co.kr/news/economy/securities/2026/07/08/20260708500027?wlog_tag3=naver,034020_evt_346,034020_gold_028,assistant_confirmed,분리: different trading sessions,AI-reviewed reference set,true,,,1,2026-07-08T00:13:00+00:00,2026-07-08T00:13:00+00:00,SU_4a16d2f90f,1,1,1,1,2026-07-08T00:13:00+00:00,2026-07-08T00:13:00+00:00
2483:034020,2483,034020,2026-07-06T07:52:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 - 중기이코노미",두산에너빌리티 가 발전기 상태를 실시간으로 진단하는 모니터링 시스템 사업을 확대하며 국내외 발전설비 진단 시장 공략에 나선다. 두산에너빌리티 는 6일 진동·소음 분야 엔지니어링 기업 크리에이텍과 울산공장에서...,두산에너빌리티가 개발한 발전기 브러시 모니터링 시스템 ‘B-EYES’ (자료=두산에너빌리티) 두산에너빌리티가 발전기 상태를 실시간으로 진단하는 모니터링 시스템 사업을 확대하며 국내외 발전설비 진단 시장 공략에 나선다. 두산에너빌리티는 6일 진동·소음 분야 엔지니어링 기업 크리에이텍과 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한,https://junggi.co.kr/news/articleView.html?idxno=37033,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2480:034020,2480,034020,2026-07-06T08:02:00+00:00,"두산에너빌리티 , 발전기 모니터링 시스템 사업 확대",두산에너빌리티 가 발전기 운전 신뢰성을 높이는 모니터링 시스템 사업 확대에 속도를 낸다. 두산에너빌리티 는 6일 진동ㆍ소음 엔지니어링 기업 크리에이텍 울산공장에서 “B-EYES 해외 원전 진출 기념 및 협력을 위한...,,https://dnews.co.kr/uhtml/view.jsp?idxno=202607060932237470013,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,missing_body_head,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2467:034020,2467,034020,2026-07-06T08:40:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대",두산에너빌리티 가 발전기 모니터링 시스템 'B-EYES(비아이즈)' 사업 확대를 위해 진동·소음 엔지니어링 기업 크리에이텍과 업무협약(MOU)을 체결했다고 6일 밝혔다. 양사는 크리에이텍 울산공장에서 협약을 맺고 B-EYES의...,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 기사입력:2026-07-06 17:39:24양사는 크리에이텍 울산공장에서 협약을 맺고 B-EYES의 생산, 유지보수, 사후관리, 기술협력 체계를 구축하는 한편 장기 공급과 서비스 협력을 추진하기로 했다. B-EYES는 발전기 회전축에 전류를 전달하는 브러시(Brush)의 전류, 온도, 진동, 마모량을 실시간",http://lawissue.co.kr/view.php?ud=20260706173845342f4ab64559d_12,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2462:034020,2462,034020,2026-07-06T09:38:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대",두산에너빌리티 가 발전기 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출...,공동 개발사 크리에이텍과 MOU 체결…국내외 발전시장 확대 추진 두산에너빌리티가 발전기 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티는 진동·소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 ‘B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)’을 체결했다고 7월 6일 밝혔다. B-E,http://snmnews.com/news/articleView.html?idxno=571686,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2459:034020,2459,034020,2026-07-06T11:06:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 - 경남일보",두산에너빌리티 가 터빈의 회전력을 전기에너지로 변환하는 발전소 핵심 설비의 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티 는 지난 3일 진동·소음 분야 엔지니어링...,두산에너빌리티가 터빈의 회전력을 전기에너지로 변환하는 발전소 핵심 설비의 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티는 지난 3일 진동·소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 ‘B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한 업무협약’을 체결했다고 6일 밝혔다. ‘B-EYES’는 발전기,https://gnnews.co.kr/news/articleView.html?idxno=640521,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2458:034020,2458,034020,2026-07-06T11:08:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 - 한국금융신문",두산에너빌리티 가 발전기 운전 신뢰성을 높일 수 있는 모니터링 시스템 사업을 확대한다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 회사 크리에이텍 울산공장에서 ‘B-EYES(비아이즈) 해외 원전 진출 기념 및...,"두산에너빌리티가 개발한 발전기 브러시 모니터링 시스템 ‘B-EYES’. /사진=두산에너빌리티 데일리 금융경제뉴스 FNTIMES - 저작권법에 의거 상업적 목적의 무단 전재, 복사, 배포 금지 Copyright ⓒ 한국금융신문 & FNTIMES.com 뉴스레터 구독을 위한 이메일 수집 및 수신에 동의하시겠습니까? (주)한국금융신문은 뉴스레터 구독(이메일 전송",https://fntimes.com/html/view.php?ud=20260706170407735fa6b69a559_18,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2436:034020,2436,034020,2026-07-07T01:14:00+00:00,"두산에너빌, 발전기 모니터링 시스템 사업 확대",두산에너빌리티 가 발전소 핵심 설비인 발전기의 운전 신뢰성을 높이는 실시간 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 전문 기업인 크리에이텍 울산공장에서 ‘B...,"경남신문 > 경제 두산에너빌, 발전기 모니터링 시스템 사업 확대 공동 개발사 크리에이텍과 업무협약 실시간 진단으로 안전·신뢰성 향상 생산·유지보수·장기 공급 등 협력 기사입력 : 2026-07-07 08:04:31 최종수정 : 2026-07-07 10:11:04 두산에너빌리티가 발전소 핵심 설비인 발전기의 운전 신뢰성을 높이는 실시간 모니터링 시스템 사업",http://knnews.co.kr/news/articleView.php?idxno=1545799,034020_evt_368,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2179:034020,2179,034020,2026-07-13T01:00:00+00:00,"창조경제혁신센터, ‘공동 Open Innovation 프로그램’ 3회차 참여 스타트업 모집",이번 프로그램에는 △강원창조경제혁신센터-더존비즈온 △경남창조경제혁신센터- 두산에너빌리티 △대전창조경제혁신센터-SK텔레콤 △세종창조경제혁신센터-SK텔레콤 △서울창조경제혁신센터-LS일렉트릭·삼성물산...,"창조경제혁신센터는 대·중견기업과 협업할 유망 스타트업을 발굴하기 위해 ‘2026 공동 Open Innovation 프로그램’을 개최하고, 7월 13일부터 오는 8월 7일까지 참여 스타트업을 모집한다고 밝혔다. 올해로 3회차를 맞이한 공동 Open Innovation 프로그램은 전국 창조경제혁신센터가 대·중견기업과 함께 추진하는 협업 프로그램이다. 올해는 참",http://e2news.com/news/articleView.html?idxno=332189,034020_evt_636,034020_gold_032,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,3,2026-07-13T01:00:00+00:00,2026-07-13T01:00:00+00:00,SU_f0d1be7eff,3,3,1,3,2026-07-13T01:00:00+00:00,2026-07-13T01:00:00+00:00
